0	0.0366410649053813
1	0.03325511702336382
2	0.030453954037965643
4	0.02596431849841905
6	0.022923445751374717
10	0.018807926060081935
14	0.01619819947144402
22	0.013156095959913587
30	0.011277074001883967
46	0.009292664868654493
62	0.00834321878306559
94	0.007457000766253342
